ref_start,ref_end,query_start,query_end,ref_length,query_length,ref,query,tag
5744776,5792676,2139901,2185865,64444167,5563662,chr20,utg000004l,unique
5796558,5881209,2189589,2271758,64444167,5563662,chr20,utg000004l,unique
5881580,5962354,2271931,2350604,64444167,5563662,chr20,utg000004l,unique
5979293,6040773,2366709,2426463,64444167,5563662,chr20,utg000004l,unique
6042089,6170312,2427571,2552318,64444167,5563662,chr20,utg000004l,unique
6170634,6270715,2552308,2649978,64444167,5563662,chr20,utg000004l,unique
6270730,6699487,2650137,3069523,64444167,5563662,chr20,utg000004l,unique
6699652,6841382,3069570,3207875,64444167,5563662,chr20,utg000004l,unique
6841382,6882026,3208164,3247840,64444167,5563662,chr20,utg000004l,unique
6882350,6942785,3248157,3306990,64444167,5563662,chr20,utg000004l,unique
6943903,7263664,3308088,3621066,64444167,5563662,chr20,utg000004l,unique
7268431,7293702,3625753,3650409,64444167,5563662,chr20,utg000004l,unique
7294003,7435686,3650397,3789070,64444167,5563662,chr20,utg000004l,unique
7435328,7474810,3788973,3827655,64444167,5563662,chr20,utg000004l,unique
7478255,7595115,3831025,3945310,64444167,5563662,chr20,utg000004l,unique
7605410,7719013,3955329,4066301,64444167,5563662,chr20,utg000004l,unique
7719013,8372786,4066594,4706326,64444167,5563662,chr20,utg000004l,unique
8373053,8433449,4706593,4765634,64444167,5563662,chr20,utg000004l,unique
8433810,8462773,4765812,4794157,64444167,5563662,chr20,utg000004l,unique
8462933,8662631,4794462,4989364,64444167,5563662,chr20,utg000004l,unique
8661948,8689970,4989430,5016887,64444167,5563662,chr20,utg000004l,unique
8689970,8857345,5017156,5180871,64444167,5563662,chr20,utg000004l,unique
8871906,8999915,5195105,5320113,64444167,5563662,chr20,utg000004l,unique
9005679,9189530,5325680,5505309,64444167,5563662,chr20,utg000004l,unique
9189530,9248619,5505579,5563255,64444167,5563662,chr20,utg000004l,unique
10005696,10317640,4174706,3869789,64444167,4174709,chr20,utg000005l,unique
10323922,10394840,3863522,3794263,64444167,4174709,chr20,utg000005l,unique
10395149,10603395,3794012,3591629,64444167,4174709,chr20,utg000005l,unique
10618058,10642900,3577378,3553239,64444167,4174709,chr20,utg000005l,unique
10669584,10799512,3527477,3400623,64444167,4174709,chr20,utg000005l,unique
10804417,10832599,3395836,3368337,64444167,4174709,chr20,utg000005l,unique
10833045,10977946,3367901,3226052,64444167,4174709,chr20,utg000005l,unique
10977948,11009493,3225610,3194618,64444167,4174709,chr20,utg000005l,unique
11009493,11300897,3194230,2908876,64444167,4174709,chr20,utg000005l,unique
11300936,11369122,2908731,2842103,64444167,4174709,chr20,utg000005l,unique
11369271,11534836,2841935,2680303,64444167,4174709,chr20,utg000005l,unique
11543151,11615464,2672557,2602016,64444167,4174709,chr20,utg000005l,unique
11618779,12542476,2598820,1695919,64444167,4174709,chr20,utg000005l,unique
11632780,11638793,1437427,1443344,64444167,4174709,chr20,utg000005l,repetitive
12544330,12558625,1694115,1680217,64444167,4174709,chr20,utg000005l,unique
12558810,12594120,1679939,1645383,64444167,4174709,chr20,utg000005l,unique
12594444,12940028,1645217,1307587,64444167,4174709,chr20,utg000005l,unique
12948611,13064288,1299193,1186057,64444167,4174709,chr20,utg000005l,unique
13067087,13100662,1182348,1149636,64444167,4174709,chr20,utg000005l,unique
13102691,13262591,1147726,991821,64444167,4174709,chr20,utg000005l,unique
13268281,13289029,986252,966096,64444167,4174709,chr20,utg000005l,unique
13292740,13584036,962511,678248,64444167,4174709,chr20,utg000005l,unique
13587527,13654560,674852,609744,64444167,4174709,chr20,utg000005l,unique
13681418,13716809,583815,549462,64444167,4174709,chr20,utg000005l,unique
13723499,13746732,542724,520057,64444167,4174709,chr20,utg000005l,unique
13760638,13839343,506584,429852,64444167,4174709,chr20,utg000005l,unique
13848202,13934486,421161,337253,64444167,4174709,chr20,utg000005l,unique
13934323,13951618,336433,319537,64444167,4174709,chr20,utg000005l,unique
13951347,14006712,314908,260964,64444167,4174709,chr20,utg000005l,unique
14006886,14082176,260795,187453,64444167,4174709,chr20,utg000005l,unique
14084087,14274299,185653,1,64444167,4174709,chr20,utg000005l,unique
23426111,23432127,1437426,1443344,64444167,4174709,chr20,utg000005l,repetitive
55859567,55864535,1437426,1442313,64444167,4174709,chr20,utg000005l,repetitive
26095319,26111424,260607,245103,64444167,265103,chr20,utg000006l,unique
26113683,26273207,244067,88168,64444167,265103,chr20,utg000006l,unique
29911782,29916290,48236,52664,64444167,265103,chr20,utg000006l,repetitive
29909926,29915596,49098,54668,64444167,265103,chr20,utg000006l,repetitive
29914346,29917304,48236,51148,64444167,265103,chr20,utg000006l,repetitive
29916290,29917304,52829,53830,64444167,265103,chr20,utg000006l,repetitive
29912978,29917304,48236,52489,64444167,265103,chr20,utg000006l,repetitive
30022941,30029499,48237,54674,64444167,265103,chr20,utg000006l,repetitive
30095713,30098407,51537,54202,64444167,265103,chr20,utg000006l,repetitive
30095713,30098399,50203,52852,64444167,265103,chr20,utg000006l,repetitive
30103179,30105033,52852,54674,64444167,265103,chr20,utg000006l,repetitive
30104546,30106387,52852,54674,64444167,265103,chr20,utg000006l,repetitive
30102978,30105906,49978,52855,64444167,265103,chr20,utg000006l,repetitive
30104630,30107959,48236,51517,64444167,265103,chr20,utg000006l,repetitive
30106592,30108441,52856,54674,64444167,265103,chr20,utg000006l,repetitive
30105950,30109065,48208,51262,64444167,265103,chr20,utg000006l,repetitive
30107959,30109065,52856,53945,64444167,265103,chr20,utg000006l,repetitive
30120110,30123105,51737,54674,64444167,265103,chr20,utg000006l,repetitive
30120991,30122621,51262,52855,64444167,265103,chr20,utg000006l,repetitive
30132284,30135820,48208,51683,64444167,265103,chr20,utg000006l,repetitive
30134291,30136131,52856,54674,64444167,265103,chr20,utg000006l,repetitive
30134028,30135618,51262,52830,64444167,265103,chr20,utg000006l,repetitive
30135793,30137667,52830,54674,64444167,265103,chr20,utg000006l,repetitive
30516252,30637255,219546,101566,64444167,278144,chr20,utg000007l,unique
30641145,30731794,97739,9170,64444167,278144,chr20,utg000007l,unique
44133853,44243884,2783,109443,64444167,2207099,chr20,utg000008l,unique
44253513,44297122,118760,161258,64444167,2207099,chr20,utg000008l,unique
44299123,44330940,163188,193911,64444167,2207099,chr20,utg000008l,unique
44349837,44387042,212008,247879,64444167,2207099,chr20,utg000008l,unique
44392723,44404837,253337,265132,64444167,2207099,chr20,utg000008l,unique
44404838,44438549,265808,298396,64444167,2207099,chr20,utg000008l,unique
44438556,44464083,298535,323323,64444167,2207099,chr20,utg000008l,unique
44480254,44558460,338989,414810,64444167,2207099,chr20,utg000008l,unique
44558481,44601128,414827,456274,64444167,2207099,chr20,utg000008l,unique
44636815,44657399,490381,510238,64444167,2207099,chr20,utg000008l,unique
44692189,44715977,545489,568461,64444167,2207099,chr20,utg000008l,unique
44725183,44750075,577274,601386,64444167,2207099,chr20,utg000008l,unique
44750366,44764255,601647,615014,64444167,2207099,chr20,utg000008l,unique
44766396,44923166,617243,769733,64444167,2207099,chr20,utg000008l,unique
44927517,44956989,773898,802431,64444167,2207099,chr20,utg000008l,unique
44967287,45062727,812365,905274,64444167,2207099,chr20,utg000008l,unique
45063005,45214701,905543,1053789,64444167,2207099,chr20,utg000008l,unique
45215319,45287113,1054350,1124473,64444167,2207099,chr20,utg000008l,unique
45288613,45304277,1125932,1141077,64444167,2207099,chr20,utg000008l,unique
45322342,45367670,1158134,1201966,64444167,2207099,chr20,utg000008l,unique
45370532,45424564,1204745,1257255,64444167,2207099,chr20,utg000008l,unique
45433559,45600698,1265945,1428517,64444167,2207099,chr20,utg000008l,unique
45600698,45645818,1428646,1472790,64444167,2207099,chr20,utg000008l,unique
45645960,45739222,1473091,1564203,64444167,2207099,chr20,utg000008l,unique
45739222,45744126,1564692,1569478,64444167,2207099,chr20,utg000008l,unique
45744910,45787098,1570161,1610762,64444167,2207099,chr20,utg000008l,unique
45854237,45882537,1675127,1702491,64444167,2207099,chr20,utg000008l,unique
45890397,45906755,1710072,1725867,64444167,2207099,chr20,utg000008l,unique
45906966,45918502,1725953,1737057,64444167,2207099,chr20,utg000008l,unique
45927814,45948467,1746114,1765862,64444167,2207099,chr20,utg000008l,unique
45967336,45989577,1784005,1805496,64444167,2207099,chr20,utg000008l,unique
46027605,46048205,1841758,1861442,64444167,2207099,chr20,utg000008l,unique
46051061,46118645,1864214,1929941,64444167,2207099,chr20,utg000008l,unique
46118886,46139691,1930174,1950140,64444167,2207099,chr20,utg000008l,unique
46153593,46197687,1963466,2006215,64444167,2207099,chr20,utg000008l,unique
46204880,46225485,2013107,2032965,64444167,2207099,chr20,utg000008l,unique
46229891,46326075,2037096,2129766,64444167,2207099,chr20,utg000008l,unique
46358555,46398609,2160814,2199616,64444167,2207099,chr20,utg000008l,unique
11633422,11638674,766883,772045,64444167,1057349,chr20,utg000009l,repetitive
12801148,12806401,772045,766883,64444167,1057349,chr20,utg000009l,repetitive
23426754,23432008,766883,772045,64444167,1057349,chr20,utg000009l,repetitive
43026883,43068195,5062,45216,64444167,1057349,chr20,utg000009l,unique
43070455,43095892,47999,72600,64444167,1057349,chr20,utg000009l,unique
43113687,43138649,90367,114654,64444167,1057349,chr20,utg000009l,unique
43140478,43162626,116407,138026,64444167,1057349,chr20,utg000009l,unique
43162811,43181018,138026,155738,64444167,1057349,chr20,utg000009l,unique
43185219,43260999,159847,233437,64444167,1057349,chr20,utg000009l,unique
43269442,43323466,241671,294153,64444167,1057349,chr20,utg000009l,unique
43323468,43395133,294665,364129,64444167,1057349,chr20,utg000009l,unique
43422036,43474454,388995,439576,64444167,1057349,chr20,utg000009l,unique
43490465,43512688,455026,476439,64444167,1057349,chr20,utg000009l,unique
43516127,43554233,479739,516631,64444167,1057349,chr20,utg000009l,unique
43573347,43607205,534865,567542,64444167,1057349,chr20,utg000009l,unique
43614121,43655171,574201,613464,64444167,1057349,chr20,utg000009l,unique
43712222,43739805,668376,694927,64444167,1057349,chr20,utg000009l,unique
43740278,43742183,695247,697048,64444167,1057349,chr20,utg000009l,unique
43760639,43790987,714790,744045,64444167,1057349,chr20,utg000009l,unique
43794681,43814368,747616,766788,64444167,1057349,chr20,utg000009l,unique
43820926,43850469,772535,801202,64444167,1057349,chr20,utg000009l,unique
43855057,43910129,803854,857456,64444167,1057349,chr20,utg000009l,unique
43916340,43952503,863396,898359,64444167,1057349,chr20,utg000009l,unique
43955975,44000910,901710,945509,64444167,1057349,chr20,utg000009l,unique
44031602,44047484,976891,992330,64444167,1057349,chr20,utg000009l,unique
44047885,44100350,992330,1043242,64444167,1057349,chr20,utg000009l,unique
29524024,29538733,22030,7649,64444167,25771,chr20,utg000010l,unique
29705941,29720902,129191,114515,64444167,166140,chr20,utg000011l,unique
29720902,29742497,113005,92061,64444167,166140,chr20,utg000011l,unique
29744415,29753422,90424,81685,64444167,166140,chr20,utg000011l,unique
29756016,29780129,79555,56110,64444167,166140,chr20,utg000011l,unique
29228030,29247213,75781,57052,64444167,93036,chr20,utg000012l,unique
29271829,29283662,30645,19200,64444167,93036,chr20,utg000012l,unique
1648912,1777357,1850264,1724712,64444167,1850264,chr20,utg000013l,unique
1777357,1798041,1724522,1704395,64444167,1850264,chr20,utg000013l,unique
1798041,1812019,1704287,1690664,64444167,1850264,chr20,utg000013l,unique
1815364,1877239,1687435,1627474,64444167,1850264,chr20,utg000013l,unique
1930418,1961462,1573931,1543748,64444167,1850264,chr20,utg000013l,unique
1965561,2009723,1539782,1496846,64444167,1850264,chr20,utg000013l,unique
2023633,2069842,1483264,1438221,64444167,1850264,chr20,utg000013l,unique
2077629,2145703,1430777,1364464,64444167,1850264,chr20,utg000013l,unique
2145824,2221477,1364346,1291058,64444167,1850264,chr20,utg000013l,unique
2225247,2236172,1287443,1276847,64444167,1850264,chr20,utg000013l,unique
2241272,2328658,1271215,1186337,64444167,1850264,chr20,utg000013l,unique
2339971,2375503,1175392,1140838,64444167,1850264,chr20,utg000013l,unique
2381422,2399107,1135276,1118286,64444167,1850264,chr20,utg000013l,unique
2401826,2441944,1115672,1076639,64444167,1850264,chr20,utg000013l,unique
2443471,2531643,1075011,989386,64444167,1850264,chr20,utg000013l,unique
2534283,2659109,986832,865567,64444167,1850264,chr20,utg000013l,unique
2660348,2688986,864325,836693,64444167,1850264,chr20,utg000013l,unique
2736596,2799517,790799,730066,64444167,1850264,chr20,utg000013l,unique
2842608,2863239,691966,672041,64444167,1850264,chr20,utg000013l,unique
2869981,2883302,665611,652760,64444167,1850264,chr20,utg000013l,unique
2883722,2904314,652589,632694,64444167,1850264,chr20,utg000013l,unique
2908473,2949484,628670,588847,64444167,1850264,chr20,utg000013l,unique
2949680,2969674,588655,569315,64444167,1850264,chr20,utg000013l,unique
2969792,3018812,569311,521649,64444167,1850264,chr20,utg000013l,unique
3067769,3088447,475068,455106,64444167,1850264,chr20,utg000013l,unique
3108950,3129809,435618,415815,64444167,1850264,chr20,utg000013l,unique
3139329,3164440,406676,382600,64444167,1850264,chr20,utg000013l,unique
3260827,3338770,290958,215837,64444167,1850264,chr20,utg000013l,unique
3342299,3369129,212419,186340,64444167,1850264,chr20,utg000013l,unique
3371356,3394954,184230,161406,64444167,1850264,chr20,utg000013l,unique
3401531,3428960,155128,128546,64444167,1850264,chr20,utg000013l,unique
3441126,3479468,116836,79735,64444167,1850264,chr20,utg000013l,unique
3485903,3524797,73542,35643,64444167,1850264,chr20,utg000013l,unique
3526144,3550547,34318,10661,64444167,1850264,chr20,utg000013l,unique
14423775,14548129,6540,128177,64444167,3323449,chr20,utg000014l,unique
14548760,14720375,128650,296656,64444167,3323449,chr20,utg000014l,unique
14731018,14862716,307028,435651,64444167,3323449,chr20,utg000014l,unique
14862720,15151365,435986,717652,64444167,3323449,chr20,utg000014l,unique
15163533,15426206,729555,986373,64444167,3323449,chr20,utg000014l,unique
15432846,15454597,992849,1014038,64444167,3323449,chr20,utg000014l,unique
15454832,15730892,1014145,1283791,64444167,3323449,chr20,utg000014l,unique
15731859,16030221,1283913,1575313,64444167,3323449,chr20,utg000014l,unique
16050006,16216529,1594567,1757229,64444167,3323449,chr20,utg000014l,unique
16228477,16240123,1768441,1779779,64444167,3323449,chr20,utg000014l,unique
16243986,16258248,1783547,1797263,64444167,3323449,chr20,utg000014l,unique
16258422,16288937,1798218,1827911,64444167,3323449,chr20,utg000014l,unique
16289508,16482286,1828552,2016735,64444167,3323449,chr20,utg000014l,unique
16486190,16557285,2020551,2089838,64444167,3323449,chr20,utg000014l,unique
16582611,16604799,2114357,2135945,64444167,3323449,chr20,utg000014l,unique
16612031,16633132,2142953,2163486,64444167,3323449,chr20,utg000014l,unique
16637064,16668614,2167313,2198130,64444167,3323449,chr20,utg000014l,unique
16673103,16894398,2202412,2418658,64444167,3323449,chr20,utg000014l,unique
16894398,16974550,2418966,2497137,64444167,3323449,chr20,utg000014l,unique
16974775,17122806,2497324,2641888,64444167,3323449,chr20,utg000014l,unique
17127960,17294097,2646541,2809163,64444167,3323449,chr20,utg000014l,unique
17299200,17319777,2814111,2834073,64444167,3323449,chr20,utg000014l,unique
17332086,17348050,2846118,2861707,64444167,3323449,chr20,utg000014l,unique
17348142,17438418,2861707,2949911,64444167,3323449,chr20,utg000014l,unique
17449492,17491470,2960710,3001542,64444167,3323449,chr20,utg000014l,unique
17506362,17621144,3015884,3127295,64444167,3323449,chr20,utg000014l,unique
17658973,17699884,3163581,3203242,64444167,3323449,chr20,utg000014l,unique
17713616,17761652,3216570,3263219,64444167,3323449,chr20,utg000014l,unique
17806965,17814043,3306419,3313248,64444167,3323449,chr20,utg000014l,unique
23842659,23921515,1319,78051,64444167,1873449,chr20,utg000015l,unique
23924611,23942647,81002,98583,64444167,1873449,chr20,utg000015l,unique
23942647,23988277,98742,143155,64444167,1873449,chr20,utg000015l,unique
23996992,24084844,152875,238618,64444167,1873449,chr20,utg000015l,unique
24094075,24205608,247551,356401,64444167,1873449,chr20,utg000015l,unique
24220078,24408185,370188,554191,64444167,1873449,chr20,utg000015l,unique
24408971,24431664,554194,576373,64444167,1873449,chr20,utg000015l,unique
24431664,24450326,576720,594879,64444167,1873449,chr20,utg000015l,unique
24453291,24499162,597755,642305,64444167,1873449,chr20,utg000015l,unique
24502386,24530041,645427,672445,64444167,1873449,chr20,utg000015l,unique
24530041,24585633,673269,727459,64444167,1873449,chr20,utg000015l,unique
24602843,24626195,744118,766731,64444167,1873449,chr20,utg000015l,unique
24632401,24661582,772627,801035,64444167,1873449,chr20,utg000015l,unique
24669190,24682198,808552,821214,64444167,1873449,chr20,utg000015l,unique
24687434,24737130,826204,874561,64444167,1873449,chr20,utg000015l,unique
24737272,24762940,874561,899524,64444167,1873449,chr20,utg000015l,unique
24778553,24791551,914686,927277,64444167,1873449,chr20,utg000015l,unique
24793827,24836247,929475,970824,64444167,1873449,chr20,utg000015l,unique
24836275,24889828,971586,1023814,64444167,1873449,chr20,utg000015l,unique
24892291,24913445,1026213,1046802,64444167,1873449,chr20,utg000015l,unique
24923780,24946538,1055978,1078150,64444167,1873449,chr20,utg000015l,unique
24959448,25055929,1090412,1184064,64444167,1873449,chr20,utg000015l,unique
25068156,25169625,1195646,1294366,64444167,1873449,chr20,utg000015l,unique
25173812,25213033,1298446,1336596,64444167,1873449,chr20,utg000015l,unique
25220193,25240781,1343897,1363713,64444167,1873449,chr20,utg000015l,unique
25252857,25273365,1375436,1395317,64444167,1873449,chr20,utg000015l,unique
25321832,25383065,1441416,1500824,64444167,1873449,chr20,utg000015l,unique
25404723,25428973,1521435,1544850,64444167,1873449,chr20,utg000015l,unique
25437792,25458501,1553322,1573263,64444167,1873449,chr20,utg000015l,unique
25461542,25482109,1576168,1595906,64444167,1873449,chr20,utg000015l,unique
25492412,25513345,1605858,1626093,64444167,1873449,chr20,utg000015l,unique
25517664,25539981,1630290,1651906,64444167,1873449,chr20,utg000015l,unique
25545007,25561643,1656723,1672754,64444167,1873449,chr20,utg000015l,unique
25584449,25601442,1694703,1711123,64444167,1873449,chr20,utg000015l,unique
25602788,25689060,1712876,1796412,64444167,1873449,chr20,utg000015l,unique
25713657,25718914,1455155,1450010,64444167,1873449,chr20,utg000015l,repetitive
25717918,25768150,1824455,1873449,64444167,1873449,chr20,utg000015l,unique
29340388,29349954,88568,97894,64444167,268936,chr20,utg000016l,unique
29362184,29410474,109678,156985,64444167,268936,chr20,utg000016l,unique
29413712,29447820,159339,192667,64444167,268936,chr20,utg000016l,unique
29459130,29497000,206656,243771,64444167,268936,chr20,utg000016l,unique
29497732,29515264,244421,261637,64444167,268936,chr20,utg000016l,unique
31254994,31415145,1,156467,64444167,5217347,chr20,utg000017l,unique
31418292,31427039,159445,167918,64444167,5217347,chr20,utg000017l,unique
31427689,31449157,168392,189135,64444167,5217347,chr20,utg000017l,unique
31492642,31507691,230339,244826,64444167,5217347,chr20,utg000017l,unique
31511870,31532460,248842,268586,64444167,5217347,chr20,utg000017l,unique
31535270,31558202,271254,293427,64444167,5217347,chr20,utg000017l,unique
31639832,31654459,370959,384997,64444167,5217347,chr20,utg000017l,unique
31663683,31689295,393741,418467,64444167,5217347,chr20,utg000017l,unique
31696243,31774871,425331,501282,64444167,5217347,chr20,utg000017l,unique
31776087,31791042,502436,516899,64444167,5217347,chr20,utg000017l,unique
31806487,31827041,531803,551592,64444167,5217347,chr20,utg000017l,unique
31873375,32005281,595958,723624,64444167,5217347,chr20,utg000017l,unique
32011129,32049223,729223,766186,64444167,5217347,chr20,utg000017l,unique
32054723,32116835,771432,831737,64444167,5217347,chr20,utg000017l,unique
32181600,32264012,893639,973235,64444167,5217347,chr20,utg000017l,unique
32271082,32296367,979991,1004532,64444167,5217347,chr20,utg000017l,unique
32325681,32379166,1033696,1085657,64444167,5217347,chr20,utg000017l,unique
32402095,32437311,1107662,1141750,64444167,5217347,chr20,utg000017l,unique
32497960,32523879,1199132,1224105,64444167,5217347,chr20,utg000017l,unique
32538968,32561529,1238301,1259977,64444167,5217347,chr20,utg000017l,unique
32603484,32624154,1299928,1319708,64444167,5217347,chr20,utg000017l,unique
32641551,32662326,1336331,1356361,64444167,5217347,chr20,utg000017l,unique
32670302,32691049,1364005,1383881,64444167,5217347,chr20,utg000017l,unique
32728083,32739649,1417468,1428575,64444167,5217347,chr20,utg000017l,unique
32753631,32802012,1441309,1488027,64444167,5217347,chr20,utg000017l,unique
32819841,32826021,1504279,1510307,64444167,5217347,chr20,utg000017l,unique
32826705,32862386,1510808,1545146,64444167,5217347,chr20,utg000017l,unique
32902637,32939187,1583913,1619205,64444167,5217347,chr20,utg000017l,unique
32939531,32969643,1619320,1648386,64444167,5217347,chr20,utg000017l,unique
32973029,33000408,1651649,1678227,64444167,5217347,chr20,utg000017l,unique
33014984,33048483,1692372,1724805,64444167,5217347,chr20,utg000017l,unique
33067367,33108593,1743016,1783006,64444167,5217347,chr20,utg000017l,unique
33115682,33147447,1789715,1820658,64444167,5217347,chr20,utg000017l,unique
33147374,33320721,1821030,1989632,64444167,5217347,chr20,utg000017l,unique
33326968,33365596,1995696,2032837,64444167,5217347,chr20,utg000017l,unique
33375660,33451559,2042321,2115288,64444167,5217347,chr20,utg000017l,unique
33462608,33517408,2125111,2177558,64444167,5217347,chr20,utg000017l,unique
33522740,33536206,2182636,2195652,64444167,5217347,chr20,utg000017l,unique
33554596,33626567,2213372,2283338,64444167,5217347,chr20,utg000017l,unique
33657129,33678150,2312585,2332605,64444167,5217347,chr20,utg000017l,unique
33708700,33744546,2361158,2395679,64444167,5217347,chr20,utg000017l,unique
33744725,33783915,2395846,2433581,64444167,5217347,chr20,utg000017l,unique
33788121,33815672,2437552,2464028,64444167,5217347,chr20,utg000017l,unique
33825967,33860731,2473996,2507746,64444167,5217347,chr20,utg000017l,unique
33869044,33912427,2515745,2557614,64444167,5217347,chr20,utg000017l,unique
33913094,33933818,2558263,2578362,64444167,5217347,chr20,utg000017l,unique
33936417,33992622,2580897,2635481,64444167,5217347,chr20,utg000017l,unique
33993938,34016635,2636748,2658692,64444167,5217347,chr20,utg000017l,unique
34035183,34114147,2676460,2753259,64444167,5217347,chr20,utg000017l,unique
34114461,34171561,2753505,2808721,64444167,5217347,chr20,utg000017l,unique
34179262,34217219,2816110,2852980,64444167,5217347,chr20,utg000017l,unique
34217460,34228132,2853194,2863432,64444167,5217347,chr20,utg000017l,unique
34231420,34275798,2863423,2906364,64444167,5217347,chr20,utg000017l,unique
34279154,34294329,2909496,2924034,64444167,5217347,chr20,utg000017l,unique
34312301,34347653,2941177,2975211,64444167,5217347,chr20,utg000017l,unique
34347776,34368563,2975329,2995228,64444167,5217347,chr20,utg000017l,unique
34402285,34432676,3027482,3056860,64444167,5217347,chr20,utg000017l,unique
34435752,34456175,3059816,3079594,64444167,5217347,chr20,utg000017l,unique
34463406,34499277,3086585,3121304,64444167,5217347,chr20,utg000017l,unique
34499752,34528026,3121729,3149188,64444167,5217347,chr20,utg000017l,unique
34543520,34554359,3163804,3174242,64444167,5217347,chr20,utg000017l,unique
34603558,34645716,3221572,3262468,64444167,5217347,chr20,utg000017l,unique
34660089,34665197,3276058,3281010,64444167,5217347,chr20,utg000017l,unique
34680196,34699034,3295316,3313377,64444167,5217347,chr20,utg000017l,unique
34718498,34773048,3331958,3384848,64444167,5217347,chr20,utg000017l,unique
34778212,34817099,3389860,3427554,64444167,5217347,chr20,utg000017l,unique
34822607,34860034,3432798,3469086,64444167,5217347,chr20,utg000017l,unique
34860158,34878755,3469180,3487095,64444167,5217347,chr20,utg000017l,unique
34889414,34925818,3497226,3532499,64444167,5217347,chr20,utg000017l,unique
34954623,34979502,3560265,3584226,64444167,5217347,chr20,utg000017l,unique
35034161,35041155,3636006,3642819,64444167,5217347,chr20,utg000017l,unique
35051341,35097505,3652799,3697534,64444167,5217347,chr20,utg000017l,unique
35101320,35149144,3701471,3747691,64444167,5217347,chr20,utg000017l,unique
35154193,35166831,3752819,3764981,64444167,5217347,chr20,utg000017l,unique
35176972,35226723,3774696,3822917,64444167,5217347,chr20,utg000017l,unique
35226723,35244931,3823012,3840719,64444167,5217347,chr20,utg000017l,unique
35314555,35467525,3907443,4055266,64444167,5217347,chr20,utg000017l,unique
35539232,35556236,4124117,4140499,64444167,5217347,chr20,utg000017l,unique
35572164,35585363,4155909,4168589,64444167,5217347,chr20,utg000017l,unique
35595061,35632017,4177881,4213353,64444167,5217347,chr20,utg000017l,unique
35641961,35665598,4222968,4246013,64444167,5217347,chr20,utg000017l,unique
35666056,35679587,4246338,4259366,64444167,5217347,chr20,utg000017l,unique
35683553,35736787,4263187,4314727,64444167,5217347,chr20,utg000017l,unique
35736913,35761236,4314827,4338240,64444167,5217347,chr20,utg000017l,unique
35772300,35802493,4348710,4377716,64444167,5217347,chr20,utg000017l,unique
35809729,35830446,4384626,4404573,64444167,5217347,chr20,utg000017l,unique
35836222,36001490,4410135,4569972,64444167,5217347,chr20,utg000017l,unique
36009222,36068507,4577329,4634563,64444167,5217347,chr20,utg000017l,unique
36078506,36107968,4644136,4672543,64444167,5217347,chr20,utg000017l,unique
36134479,36155110,4697935,4717682,64444167,5217347,chr20,utg000017l,unique
36173308,36202063,4735216,4763121,64444167,5217347,chr20,utg000017l,unique
36205409,36226156,4766335,4786424,64444167,5217347,chr20,utg000017l,unique
36233051,36305282,4793047,4862909,64444167,5217347,chr20,utg000017l,unique
36315409,36364873,4874171,4921737,64444167,5217347,chr20,utg000017l,unique
36396323,36436345,4951550,4990177,64444167,5217347,chr20,utg000017l,unique
36478963,36525225,5027452,5072052,64444167,5217347,chr20,utg000017l,unique
36561652,36585724,5106681,5129653,64444167,5217347,chr20,utg000017l,unique
36590004,36609256,5133691,5152156,64444167,5217347,chr20,utg000017l,unique
36614458,36629599,5157195,5171565,64444167,5217347,chr20,utg000017l,unique
36630025,36642172,5171619,5183160,64444167,5217347,chr20,utg000017l,unique
36652419,36673035,5193355,5213408,64444167,5217347,chr20,utg000017l,unique
26635729,26642531,166549,159855,64444167,166562,chr20,utg000018l,repetitive
26646738,26655191,163685,155380,64444167,166562,chr20,utg000018l,repetitive
26657448,26663567,166549,160531,64444167,166562,chr20,utg000018l,repetitive
26654728,26666072,166549,155380,64444167,166562,chr20,utg000018l,repetitive
26664590,26675929,166548,155380,64444167,166562,chr20,utg000018l,repetitive
26680744,26684137,166542,163191,64444167,166562,chr20,utg000018l,repetitive
26684137,26689356,160531,155380,64444167,166562,chr20,utg000018l,repetitive
26712521,26721138,163852,155380,64444167,166562,chr20,utg000018l,repetitive
26715235,26718636,166549,163191,64444167,166562,chr20,utg000018l,repetitive
26717955,26729297,166549,155380,64444167,166562,chr20,utg000018l,repetitive
26734102,26739125,161194,156251,64444167,166562,chr20,utg000018l,repetitive
26734102,26737593,163852,160433,64444167,166562,chr20,utg000018l,repetitive
26734102,26739114,166542,161619,64444167,166562,chr20,utg000018l,repetitive
26737157,26743277,166548,160531,64444167,166562,chr20,utg000018l,repetitive
26739457,26745780,161619,155380,64444167,166562,chr20,utg000018l,repetitive
26748374,26755191,166548,159841,64444167,166562,chr20,utg000018l,repetitive
26757213,26768544,166548,155380,64444167,166562,chr20,utg000018l,repetitive
26768081,26774885,166549,159855,64444167,166562,chr20,utg000018l,repetitive
26777947,26789280,166548,155380,64444167,166562,chr20,utg000018l,repetitive
26805132,26811249,166549,160531,64444167,166562,chr20,utg000018l,repetitive
26813631,26820434,166548,159855,64444167,166562,chr20,utg000018l,repetitive
26826893,26833693,166549,159855,64444167,166562,chr20,utg000018l,repetitive
26830060,26835394,165091,159855,64444167,166562,chr20,utg000018l,repetitive
26838116,26844914,166548,159855,64444167,166562,chr20,utg000018l,repetitive
26843893,26855186,166548,155434,64444167,166562,chr20,utg000018l,repetitive
