ref_start,ref_end,query_start,query_end,ref_length,query_length,ref,query,tag
24456347,24488146,1357152,1326273,64444167,2053166,chr20,tig00000008,unique
24489063,24513178,1325382,1302064,64444167,2053166,chr20,tig00000008,unique
24530026,24551214,1285002,1264373,64444167,2053166,chr20,tig00000008,unique
24560087,24590224,1255837,1226703,64444167,2053166,chr20,tig00000008,unique
24593352,24630921,1223712,1187356,64444167,2053166,chr20,tig00000008,unique
24631421,24661585,1186879,1157573,64444167,2053166,chr20,tig00000008,unique
24722646,24778435,1098398,1044133,64444167,2053166,chr20,tig00000008,unique
24789276,24836306,1033671,987945,64444167,2053166,chr20,tig00000008,unique
24836306,24908795,987045,916645,64444167,2053166,chr20,tig00000008,unique
24923780,24936585,902858,890393,64444167,2053166,chr20,tig00000008,unique
24996318,25029831,832553,800067,64444167,2053166,chr20,tig00000008,unique
25067091,25085974,763835,745693,64444167,2053166,chr20,tig00000008,unique
25122052,25169625,710801,664822,64444167,2053166,chr20,tig00000008,unique
25180800,25201164,653967,634357,64444167,2053166,chr20,tig00000008,unique
25220576,25241204,615995,596133,64444167,2053166,chr20,tig00000008,unique
25254469,25275289,583295,563294,64444167,2053166,chr20,tig00000008,unique
25312736,25333402,527559,507850,64444167,2053166,chr20,tig00000008,unique
25335097,25350978,506204,490930,64444167,2053166,chr20,tig00000008,unique
25353236,25375272,488769,467619,64444167,2053166,chr20,tig00000008,unique
25399368,25428973,444866,416588,64444167,2053166,chr20,tig00000008,unique
25461666,25519994,385472,329118,64444167,2053166,chr20,tig00000008,unique
25561214,25581847,289591,269850,64444167,2053166,chr20,tig00000008,unique
25622699,25639675,230509,214190,64444167,2053166,chr20,tig00000008,unique
25642926,25657826,211161,196780,64444167,2053166,chr20,tig00000008,unique
25658032,25696404,196673,159693,64444167,2053166,chr20,tig00000008,unique
25716667,25752953,140171,104963,64444167,2053166,chr20,tig00000008,unique
12801017,12807044,297253,303034,64444167,5720825,chr20,tig00000009,repetitive
17846787,17858838,5701552,5689982,64444167,5720825,chr20,tig00000009,unique
17887702,17925124,5662289,5626089,64444167,5720825,chr20,tig00000009,unique
17949685,17970550,5602488,5582346,64444167,5720825,chr20,tig00000009,unique
18101277,18112240,5458751,5448265,64444167,5720825,chr20,tig00000009,unique
18137600,18158228,5424102,5404327,64444167,5720825,chr20,tig00000009,unique
18161056,18190621,5401593,5373153,64444167,5720825,chr20,tig00000009,unique
18213367,18234016,5351264,5331402,64444167,5720825,chr20,tig00000009,unique
18261108,18322887,5305189,5245570,64444167,5720825,chr20,tig00000009,unique
18342829,18424065,5226432,5147881,64444167,5720825,chr20,tig00000009,unique
18429759,18461674,5142420,5111674,64444167,5720825,chr20,tig00000009,unique
18518950,18551343,5056558,5025431,64444167,5720825,chr20,tig00000009,unique
18618701,18672423,4961231,4909293,64444167,5720825,chr20,tig00000009,unique
18675717,18688682,4905795,4893258,64444167,5720825,chr20,tig00000009,unique
18708245,18721130,4874331,4861871,64444167,5720825,chr20,tig00000009,unique
18766776,18774081,4817865,4810790,64444167,5720825,chr20,tig00000009,unique
18776604,18819314,4808584,4767102,64444167,5720825,chr20,tig00000009,unique
18824832,18868873,4761813,4719035,64444167,5720825,chr20,tig00000009,unique
18874450,18959580,4713667,4631285,64444167,5720825,chr20,tig00000009,unique
18962230,19008349,4628741,4583972,64444167,5720825,chr20,tig00000009,unique
19013007,19078348,4579437,4516131,64444167,5720825,chr20,tig00000009,unique
19078888,19154885,4515664,4442065,64444167,5720825,chr20,tig00000009,unique
19160045,19189432,4437117,4408575,64444167,5720825,chr20,tig00000009,unique
19191593,19346381,4406788,4256537,64444167,5720825,chr20,tig00000009,unique
19349946,19429324,4253124,4175844,64444167,5720825,chr20,tig00000009,unique
19431950,19592285,4173327,4017243,64444167,5720825,chr20,tig00000009,unique
19595733,19663496,4013919,3948155,64444167,5720825,chr20,tig00000009,unique
19663951,19678380,3947286,3933399,64444167,5720825,chr20,tig00000009,unique
19678602,19694551,3933277,3917870,64444167,5720825,chr20,tig00000009,unique
19713511,19754842,3899499,3859368,64444167,5720825,chr20,tig00000009,unique
19760225,19817061,3854333,3799304,64444167,5720825,chr20,tig00000009,unique
19822883,19835020,3793684,3781875,64444167,5720825,chr20,tig00000009,unique
19835115,19856681,3781875,3761094,64444167,5720825,chr20,tig00000009,unique
19880944,19901760,3737624,3717565,64444167,5720825,chr20,tig00000009,unique
19924752,19995020,3696127,3628291,64444167,5720825,chr20,tig00000009,unique
20001547,20035505,3622069,3589638,64444167,5720825,chr20,tig00000009,unique
20036767,20060603,3588436,3565338,64444167,5720825,chr20,tig00000009,unique
20072128,20115178,3554196,3512340,64444167,5720825,chr20,tig00000009,unique
20115293,20178838,3512226,3450617,64444167,5720825,chr20,tig00000009,unique
20180839,20254116,3448939,3377988,64444167,5720825,chr20,tig00000009,unique
20254213,20296525,3377986,3337057,64444167,5720825,chr20,tig00000009,unique
20296527,20320550,3336886,3313675,64444167,5720825,chr20,tig00000009,unique
20320316,20337675,3313258,3296341,64444167,5720825,chr20,tig00000009,unique
20372751,20430919,3260645,3204245,64444167,5720825,chr20,tig00000009,unique
20463959,20542333,3172170,3096197,64444167,5720825,chr20,tig00000009,unique
20543654,20584227,3094917,3055533,64444167,5720825,chr20,tig00000009,unique
20586574,20620854,3053243,3020159,64444167,5720825,chr20,tig00000009,unique
20633055,20709116,3008484,2934696,64444167,5720825,chr20,tig00000009,unique
20738312,20809832,2906630,2837436,64444167,5720825,chr20,tig00000009,unique
20827956,20852746,2819315,2795423,64444167,5720825,chr20,tig00000009,unique
20854515,20888025,2793684,2761272,64444167,5720825,chr20,tig00000009,unique
20888222,21055827,2761087,2598802,64444167,5720825,chr20,tig00000009,unique
21058621,21104243,2596124,2551959,64444167,5720825,chr20,tig00000009,unique
21132226,21225271,2523993,2434223,64444167,5720825,chr20,tig00000009,unique
21256595,21373048,2404400,2292446,64444167,5720825,chr20,tig00000009,unique
21396805,21511909,2269523,2158247,64444167,5720825,chr20,tig00000009,unique
21524069,21552014,2146812,2119812,64444167,5720825,chr20,tig00000009,unique
21556467,21721702,2115510,1955435,64444167,5720825,chr20,tig00000009,unique
21729793,21866806,1947189,1814083,64444167,5720825,chr20,tig00000009,unique
21869552,22003385,1811676,1681830,64444167,5720825,chr20,tig00000009,unique
22014829,22087699,1670765,1600320,64444167,5720825,chr20,tig00000009,unique
22101913,22116201,1586601,1572687,64444167,5720825,chr20,tig00000009,unique
22117083,22152816,1571887,1537303,64444167,5720825,chr20,tig00000009,unique
22156889,22202350,1533327,1489323,64444167,5720825,chr20,tig00000009,unique
22210101,22315019,1481897,1379865,64444167,5720825,chr20,tig00000009,unique
22329577,22466950,1366195,1232772,64444167,5720825,chr20,tig00000009,unique
22471994,22505502,1226235,1193828,64444167,5720825,chr20,tig00000009,unique
22512442,22534951,1187239,1165554,64444167,5720825,chr20,tig00000009,unique
22538940,22564251,1161825,1137376,64444167,5720825,chr20,tig00000009,unique
22586931,22638167,1115750,1066016,64444167,5720825,chr20,tig00000009,unique
22662284,22762402,1042749,945750,64444167,5720825,chr20,tig00000009,unique
22770849,22814650,937615,895269,64444167,5720825,chr20,tig00000009,unique
22819677,22882801,890493,829158,64444167,5720825,chr20,tig00000009,unique
22888190,23030774,823799,685198,64444167,5720825,chr20,tig00000009,unique
23036316,23080025,679987,637604,64444167,5720825,chr20,tig00000009,unique
23090245,23122666,627958,596526,64444167,5720825,chr20,tig00000009,unique
23134752,23154940,585061,565482,64444167,5720825,chr20,tig00000009,unique
23168857,23235095,551977,487623,64444167,5720825,chr20,tig00000009,unique
23238301,23266975,484543,456933,64444167,5720825,chr20,tig00000009,unique
23267992,23303923,455845,421087,64444167,5720825,chr20,tig00000009,unique
23305911,23355029,419186,371505,64444167,5720825,chr20,tig00000009,unique
23407818,23484199,320701,246803,64444167,5720825,chr20,tig00000009,unique
23499046,23531824,232437,200757,64444167,5720825,chr20,tig00000009,unique
23535931,23561035,196849,172465,64444167,5720825,chr20,tig00000009,unique
23561160,23593145,172464,141309,64444167,5720825,chr20,tig00000009,unique
23599889,23651410,134937,85228,64444167,5720825,chr20,tig00000009,unique
23672100,23723324,65455,16218,64444167,5720825,chr20,tig00000009,unique
37126265,37141042,6272768,6258683,64444167,6295222,chr20,tig00000013,unique
37167252,37185988,6233718,6215658,64444167,6295222,chr20,tig00000013,unique
37186153,37187220,6215587,6214545,64444167,6295222,chr20,tig00000013,unique
37188661,37230020,6213526,6173705,64444167,6295222,chr20,tig00000013,unique
37261356,37282102,6144253,6124371,64444167,6295222,chr20,tig00000013,unique
37289399,37319435,6117406,6088430,64444167,6295222,chr20,tig00000013,unique
37347333,37365345,6062021,6044874,64444167,6295222,chr20,tig00000013,unique
37420801,37434000,5993288,5980675,64444167,6295222,chr20,tig00000013,unique
37442371,37450540,5973144,5965226,64444167,6295222,chr20,tig00000013,unique
37450648,37466699,5965226,5949620,64444167,6295222,chr20,tig00000013,unique
37498097,37520674,5919657,5897979,64444167,6295222,chr20,tig00000013,unique
37520892,37534608,5897975,5884882,64444167,6295222,chr20,tig00000013,unique
37534791,37540806,5884882,5879047,64444167,6295222,chr20,tig00000013,unique
37541479,37567429,5878910,5853959,64444167,6295222,chr20,tig00000013,unique
37618367,37656919,5805333,5767995,64444167,6295222,chr20,tig00000013,unique
37657176,37665949,5767976,5759476,64444167,6295222,chr20,tig00000013,unique
37671802,37691339,5754138,5735369,64444167,6295222,chr20,tig00000013,unique
37709467,37749896,5718188,5679025,64444167,6295222,chr20,tig00000013,unique
37750633,37795282,5679018,5635930,64444167,6295222,chr20,tig00000013,unique
37797611,37824695,5633957,5607578,64444167,6295222,chr20,tig00000013,unique
37824837,37842198,5607439,5590559,64444167,6295222,chr20,tig00000013,unique
37873555,37886027,5560981,5549015,64444167,6295222,chr20,tig00000013,unique
37891308,37905089,5544138,5530866,64444167,6295222,chr20,tig00000013,unique
37927869,37934731,5509799,5503190,64444167,6295222,chr20,tig00000013,unique
37937068,37971513,5501004,5467720,64444167,6295222,chr20,tig00000013,unique
37980403,37999416,5459316,5441021,64444167,6295222,chr20,tig00000013,unique
38003625,38031944,5437071,5409816,64444167,6295222,chr20,tig00000013,unique
38041193,38072509,5401428,5371263,64444167,6295222,chr20,tig00000013,unique
38086705,38109152,5357741,5336082,64444167,6295222,chr20,tig00000013,unique
38141216,38150291,5304548,5295783,64444167,6295222,chr20,tig00000013,unique
38151800,38180168,5294389,5267033,64444167,6295222,chr20,tig00000013,unique
38197710,38216459,5249329,5231093,64444167,6295222,chr20,tig00000013,unique
38217996,38224023,5229691,5223821,64444167,6295222,chr20,tig00000013,unique
38231510,38239001,5216555,5209246,64444167,6295222,chr20,tig00000013,unique
38239371,38250994,5209176,5197935,64444167,6295222,chr20,tig00000013,unique
38260569,38286588,5189009,5163802,64444167,6295222,chr20,tig00000013,unique
38306447,38325092,5144830,5126826,64444167,6295222,chr20,tig00000013,unique
38333087,38356128,5119165,5097120,64444167,6295222,chr20,tig00000013,unique
38373477,38412721,5080211,5042447,64444167,6295222,chr20,tig00000013,unique
38432079,38452820,5024626,5004755,64444167,6295222,chr20,tig00000013,unique
38456149,38461549,5001726,4996585,64444167,6295222,chr20,tig00000013,unique
38467036,38480451,4989737,4976809,64444167,6295222,chr20,tig00000013,unique
38489520,38504894,4968075,4953185,64444167,6295222,chr20,tig00000013,unique
38516836,38528977,4941847,4930173,64444167,6295222,chr20,tig00000013,unique
38538500,38563050,4921118,4897314,64444167,6295222,chr20,tig00000013,unique
38564963,38589625,4895781,4871990,64444167,6295222,chr20,tig00000013,unique
38589859,38607427,4871988,4855082,64444167,6295222,chr20,tig00000013,unique
38642649,38653346,4822329,4812018,64444167,6295222,chr20,tig00000013,unique
38658296,38690479,4807026,4775830,64444167,6295222,chr20,tig00000013,unique
38694557,38707973,4771912,4758878,64444167,6295222,chr20,tig00000013,unique
38708376,38728816,4758720,4739024,64444167,6295222,chr20,tig00000013,unique
38754285,38766512,4714684,4702904,64444167,6295222,chr20,tig00000013,unique
38800498,38819159,4671576,4653675,64444167,6295222,chr20,tig00000013,unique
38819934,38875576,4652935,4599151,64444167,6295222,chr20,tig00000013,unique
38881287,38918409,4594113,4558360,64444167,6295222,chr20,tig00000013,unique
38925286,38945633,4551806,4532205,64444167,6295222,chr20,tig00000013,unique
38959407,38986020,4519174,4493469,64444167,6295222,chr20,tig00000013,unique
38989437,39002651,4490187,4477379,64444167,6295222,chr20,tig00000013,unique
39009193,39030406,4471212,4450703,64444167,6295222,chr20,tig00000013,unique
39053354,39074203,4429041,4409042,64444167,6295222,chr20,tig00000013,unique
39096710,39254808,4387238,4233713,64444167,6295222,chr20,tig00000013,unique
39254962,39267953,4233156,4220535,64444167,6295222,chr20,tig00000013,unique
39268358,39279807,4220456,4209339,64444167,6295222,chr20,tig00000013,unique
39296059,39307009,4194093,4183444,64444167,6295222,chr20,tig00000013,unique
39307697,39348177,4182970,4143613,64444167,6295222,chr20,tig00000013,unique
39348328,39395969,4143537,4097315,64444167,6295222,chr20,tig00000013,unique
39407440,39440990,4086506,4054018,64444167,6295222,chr20,tig00000013,unique
39447331,39474802,4047861,4021123,64444167,6295222,chr20,tig00000013,unique
39475280,39511674,4020808,3985357,64444167,6295222,chr20,tig00000013,unique
39511782,39582029,3985343,3917202,64444167,6295222,chr20,tig00000013,unique
39582029,39657804,3916963,3843383,64444167,6295222,chr20,tig00000013,unique
39672634,39694938,3829249,3807530,64444167,6295222,chr20,tig00000013,unique
39699323,39709003,3803569,3794145,64444167,6295222,chr20,tig00000013,repetitive
39709128,39721591,3794157,3782011,64444167,6295222,chr20,tig00000013,unique
39729920,39735951,3774192,3768350,64444167,6295222,chr20,tig00000013,unique
39736109,39800053,3768350,3705982,64444167,6295222,chr20,tig00000013,unique
39801881,39808690,3704403,3697808,64444167,6295222,chr20,tig00000013,unique
39808833,39889948,3697709,3618904,64444167,6295222,chr20,tig00000013,unique
39891330,39925321,3617640,3584605,64444167,6295222,chr20,tig00000013,unique
39927151,39970315,3582765,3540877,64444167,6295222,chr20,tig00000013,unique
39982198,40050758,3529374,3462712,64444167,6295222,chr20,tig00000013,unique
40091302,40103978,3423608,3411385,64444167,6295222,chr20,tig00000013,unique
40104287,40161260,3411379,3356392,64444167,6295222,chr20,tig00000013,unique
40172269,40254253,3346279,3266797,64444167,6295222,chr20,tig00000013,unique
40266835,40298043,3254929,3224679,64444167,6295222,chr20,tig00000013,unique
40310520,40381919,3212659,3143247,64444167,6295222,chr20,tig00000013,unique
40386853,40456046,3139219,3072007,64444167,6295222,chr20,tig00000013,unique
40460192,40497756,3068354,3031769,64444167,6295222,chr20,tig00000013,unique
40499142,40556108,3030463,2974962,64444167,6295222,chr20,tig00000013,unique
40556273,40567492,2974962,2964081,64444167,6295222,chr20,tig00000013,unique
40567986,40603822,2963972,2929163,64444167,6295222,chr20,tig00000013,unique
40607066,40625148,2926248,2908724,64444167,6295222,chr20,tig00000013,unique
40625362,40667330,2908723,2867969,64444167,6295222,chr20,tig00000013,unique
40667791,40677805,2867660,2858009,64444167,6295222,chr20,tig00000013,unique
40677989,40705285,2857939,2831529,64444167,6295222,chr20,tig00000013,unique
40706734,40732717,2830140,2804922,64444167,6295222,chr20,tig00000013,unique
40756990,40791760,2781799,2748029,64444167,6295222,chr20,tig00000013,unique
40796066,40840137,2743960,2701191,64444167,6295222,chr20,tig00000013,unique
40840515,40889112,2701044,2653946,64444167,6295222,chr20,tig00000013,unique
40895751,40913820,2647874,2630601,64444167,6295222,chr20,tig00000013,unique
40914792,40951939,2629928,2594070,64444167,6295222,chr20,tig00000013,unique
40959493,40991044,2586858,2556431,64444167,6295222,chr20,tig00000013,unique
40991596,40994935,2556424,2553218,64444167,6295222,chr20,tig00000013,unique
41007638,41053546,2541174,2496796,64444167,6295222,chr20,tig00000013,unique
41054312,41071846,2496098,2479064,64444167,6295222,chr20,tig00000013,unique
41079234,41084499,2471750,2466652,64444167,6295222,chr20,tig00000013,unique
41085172,41137034,2466652,2416343,64444167,6295222,chr20,tig00000013,unique
41137420,41171591,2416343,2383294,64444167,6295222,chr20,tig00000013,unique
41178427,41196587,2376847,2359274,64444167,6295222,chr20,tig00000013,unique
41202584,41227217,2353537,2329837,64444167,6295222,chr20,tig00000013,unique
41231997,41263232,2325189,2294980,64444167,6295222,chr20,tig00000013,unique
41275163,41348490,2283575,2213033,64444167,6295222,chr20,tig00000013,unique
41404312,41470518,2160973,2096940,64444167,6295222,chr20,tig00000013,unique
41496161,41554998,2072058,2015100,64444167,6295222,chr20,tig00000013,unique
41561777,41582921,2008709,1988377,64444167,6295222,chr20,tig00000013,unique
41618708,41627990,1954294,1945294,64444167,6295222,chr20,tig00000013,unique
41628392,41670670,1945172,1904214,64444167,6295222,chr20,tig00000013,unique
41690321,41694792,1885482,1881125,64444167,6295222,chr20,tig00000013,unique
41696437,41707621,1879616,1868791,64444167,6295222,chr20,tig00000013,unique
41720719,41755702,1856516,1822624,64444167,6295222,chr20,tig00000013,unique
41765119,41800891,1813886,1779172,64444167,6295222,chr20,tig00000013,unique
41810854,41845494,1769845,1736115,64444167,6295222,chr20,tig00000013,unique
41845658,41894423,1736082,1688579,64444167,6295222,chr20,tig00000013,unique
41894663,41896910,1688578,1686415,64444167,6295222,chr20,tig00000013,unique
41897122,41918206,1686395,1665952,64444167,6295222,chr20,tig00000013,unique
41918316,41930163,1665952,1654429,64444167,6295222,chr20,tig00000013,unique
41930345,41945041,1654422,1640080,64444167,6295222,chr20,tig00000013,unique
41945163,41963032,1639978,1622535,64444167,6295222,chr20,tig00000013,unique
41967347,42075172,1618619,1513950,64444167,6295222,chr20,tig00000013,unique
42079635,42184559,1509704,1407656,64444167,6295222,chr20,tig00000013,unique
42184517,42197636,1407775,1394965,64444167,6295222,chr20,tig00000013,unique
42198041,42299634,1394715,1296571,64444167,6295222,chr20,tig00000013,unique
42303819,42344896,1293075,1253082,64444167,6295222,chr20,tig00000013,unique
42348226,42409141,1250128,1190877,64444167,6295222,chr20,tig00000013,unique
42409693,42429329,1190439,1171399,64444167,6295222,chr20,tig00000013,unique
42431634,42453985,1169285,1147579,64444167,6295222,chr20,tig00000013,unique
42454502,42461920,1147383,1140144,64444167,6295222,chr20,tig00000013,unique
42489035,42501819,1114353,1101956,64444167,6295222,chr20,tig00000013,unique
42505185,42514811,1098856,1089531,64444167,6295222,chr20,tig00000013,unique
42515278,42554044,1089471,1051835,64444167,6295222,chr20,tig00000013,unique
42555333,42594218,1050787,1013150,64444167,6295222,chr20,tig00000013,unique
42599374,42634075,1008169,974516,64444167,6295222,chr20,tig00000013,unique
42633893,42656034,974781,953140,64444167,6295222,chr20,tig00000013,unique
42656462,42669809,953012,940075,64444167,6295222,chr20,tig00000013,unique
42686497,42696085,923733,914354,64444167,6295222,chr20,tig00000013,unique
42696366,42788395,914323,824871,64444167,6295222,chr20,tig00000013,unique
42789124,42797132,824738,816941,64444167,6295222,chr20,tig00000013,unique
42807083,42826892,807680,788389,64444167,6295222,chr20,tig00000013,unique
42826975,42883728,788386,733195,64444167,6295222,chr20,tig00000013,unique
42883730,42923298,732894,694730,64444167,6295222,chr20,tig00000013,unique
42935174,42958358,683429,660876,64444167,6295222,chr20,tig00000013,unique
42958358,43000137,660747,620390,64444167,6295222,chr20,tig00000013,unique
43009743,43044218,611435,578014,64444167,6295222,chr20,tig00000013,unique
43044382,43055437,578013,567363,64444167,6295222,chr20,tig00000013,unique
43069836,43091136,553144,532642,64444167,6295222,chr20,tig00000013,unique
43116927,43152906,507650,472827,64444167,6295222,chr20,tig00000013,unique
43153053,43162626,472826,463500,64444167,6295222,chr20,tig00000013,unique
43163870,43180359,462473,446412,64444167,6295222,chr20,tig00000013,unique
43204212,43259953,424120,370243,64444167,6295222,chr20,tig00000013,unique
43278198,43296926,352806,334726,64444167,6295222,chr20,tig00000013,unique
43297211,43304684,334571,327262,64444167,6295222,chr20,tig00000013,unique
43305433,43323466,326933,309431,64444167,6295222,chr20,tig00000013,unique
43323473,43337772,308925,295141,64444167,6295222,chr20,tig00000013,unique
43408877,43433403,229649,206230,64444167,6295222,chr20,tig00000013,unique
43451742,43472114,189363,169846,64444167,6295222,chr20,tig00000013,unique
43505969,43516179,137871,128211,64444167,6295222,chr20,tig00000013,unique
43524661,43560593,120333,85672,64444167,6295222,chr20,tig00000013,unique
43589332,43610145,58760,39027,64444167,6295222,chr20,tig00000013,unique
43632320,43643490,18481,7754,64444167,6295222,chr20,tig00000013,unique
56657596,56665385,5048077,5040739,64444167,5084252,chr20,tig00000017,unique
56687188,56700974,5020753,5007438,64444167,5084252,chr20,tig00000017,unique
56710772,56721085,4998095,4988280,64444167,5084252,chr20,tig00000017,unique
56721283,56724794,4988280,4984867,64444167,5084252,chr20,tig00000017,unique
56744582,56751058,4966291,4960128,64444167,5084252,chr20,tig00000017,unique
56782134,56797530,4931037,4916255,64444167,5084252,chr20,tig00000017,unique
56810913,56852867,4903593,4862903,64444167,5084252,chr20,tig00000017,unique
56855819,56872012,4860180,4844560,64444167,5084252,chr20,tig00000017,unique
56872214,56882641,4844516,4834585,64444167,5084252,chr20,tig00000017,unique
56894962,56911975,4823167,4806759,64444167,5084252,chr20,tig00000017,unique
56961803,56979546,4759346,4742177,64444167,5084252,chr20,tig00000017,unique
56984079,56997024,4738178,4725656,64444167,5084252,chr20,tig00000017,unique
57016093,57028547,4707270,4695157,64444167,5084252,chr20,tig00000017,unique
57031905,57041120,4692428,4683499,64444167,5084252,chr20,tig00000017,unique
57041406,57078205,4683499,4648064,64444167,5084252,chr20,tig00000017,unique
57078460,57087228,4648039,4639662,64444167,5084252,chr20,tig00000017,unique
57118253,57140488,4610753,4589256,64444167,5084252,chr20,tig00000017,unique
57144182,57160903,4585947,4569751,64444167,5084252,chr20,tig00000017,unique
57163890,57190412,4566992,4541410,64444167,5084252,chr20,tig00000017,unique
57193514,57208676,4538693,4524069,64444167,5084252,chr20,tig00000017,unique
57245223,57279979,4489350,4455849,64444167,5084252,chr20,tig00000017,unique
57292790,57311301,4444199,4426207,64444167,5084252,chr20,tig00000017,unique
57312561,57347465,4425047,4391247,64444167,5084252,chr20,tig00000017,unique
57358326,57391174,4381388,4349689,64444167,5084252,chr20,tig00000017,unique
57409216,57417538,4332542,4324542,64444167,5084252,chr20,tig00000017,unique
57450946,57463699,4292791,4280545,64444167,5084252,chr20,tig00000017,unique
57466849,57486606,4277560,4258455,64444167,5084252,chr20,tig00000017,unique
57508393,57521838,4239027,4226049,64444167,5084252,chr20,tig00000017,unique
57564214,57588631,4185631,4161922,64444167,5084252,chr20,tig00000017,unique
57599027,57628976,4152181,4123275,64444167,5084252,chr20,tig00000017,unique
57634242,57646757,4118187,4106010,64444167,5084252,chr20,tig00000017,unique
57663203,57691251,4090426,4063500,64444167,5084252,chr20,tig00000017,unique
57719215,57729871,4037064,4026740,64444167,5084252,chr20,tig00000017,unique
57732819,57779909,4023982,3978578,64444167,5084252,chr20,tig00000017,unique
57781992,57793941,3976969,3965421,64444167,5084252,chr20,tig00000017,unique
57807470,57821639,3952490,3938798,64444167,5084252,chr20,tig00000017,unique
57841310,57873490,3920501,3889299,64444167,5084252,chr20,tig00000017,unique
57875336,57883464,3887836,3880039,64444167,5084252,chr20,tig00000017,unique
57910942,57926027,3853594,3838963,64444167,5084252,chr20,tig00000017,unique
57936602,57962271,3828801,3803968,64444167,5084252,chr20,tig00000017,unique
57965228,57975070,3801333,3791799,64444167,5084252,chr20,tig00000017,unique
57976209,58011466,3789586,3755447,64444167,5084252,chr20,tig00000017,unique
58019930,58030309,3747392,3737308,64444167,5084252,chr20,tig00000017,unique
58030661,58067693,3737259,3701267,64444167,5084252,chr20,tig00000017,unique
58073965,58094668,3695348,3675312,64444167,5084252,chr20,tig00000017,unique
58105294,58119255,3665012,3651393,64444167,5084252,chr20,tig00000017,unique
58121602,58158033,3649124,3613886,64444167,5084252,chr20,tig00000017,unique
58158284,58165689,3613837,3606701,64444167,5084252,chr20,tig00000017,unique
58181132,58194487,3591985,3579071,64444167,5084252,chr20,tig00000017,unique
58238595,58272903,3535855,3502752,64444167,5084252,chr20,tig00000017,unique
58290895,58306070,3485473,3470854,64444167,5084252,chr20,tig00000017,unique
58312497,58330003,3465234,3448385,64444167,5084252,chr20,tig00000017,unique
58337932,58365783,3440739,3413754,64444167,5084252,chr20,tig00000017,unique
58375197,58389367,3404989,3391414,64444167,5084252,chr20,tig00000017,unique
58407664,58414021,3374306,3368300,64444167,5084252,chr20,tig00000017,unique
58416429,58423424,3364887,3358128,64444167,5084252,chr20,tig00000017,unique
58430573,58462373,3351410,3320677,64444167,5084252,chr20,tig00000017,unique
58471690,58488157,3311990,3296136,64444167,5084252,chr20,tig00000017,unique
58520309,58535524,3264678,3249995,64444167,5084252,chr20,tig00000017,unique
58563865,58584801,3223051,3203049,64444167,5084252,chr20,tig00000017,unique
58584943,58589765,3203020,3198309,64444167,5084252,chr20,tig00000017,unique
58590265,58610553,3197888,3178201,64444167,5084252,chr20,tig00000017,unique
58626461,58675676,3163367,3116086,64444167,5084252,chr20,tig00000017,unique
58724172,58744836,3070114,3050339,64444167,5084252,chr20,tig00000017,unique
58750099,58758182,3045321,3037540,64444167,5084252,chr20,tig00000017,unique
58758434,58770126,3037388,3025998,64444167,5084252,chr20,tig00000017,unique
58776700,58778650,3019987,3018086,64444167,5084252,chr20,tig00000017,unique
58786120,58793103,3011082,3004359,64444167,5084252,chr20,tig00000017,unique
58819112,58830713,2979496,2968256,64444167,5084252,chr20,tig00000017,unique
58843384,58849359,2956162,2950442,64444167,5084252,chr20,tig00000017,unique
58871752,58895080,2929221,2906963,64444167,5084252,chr20,tig00000017,unique
58897244,58917290,2904959,2885779,64444167,5084252,chr20,tig00000017,unique
58929337,58943392,2874600,2861138,64444167,5084252,chr20,tig00000017,unique
59016942,59077327,2791240,2733329,64444167,5084252,chr20,tig00000017,unique
59082906,59113642,2728571,2698751,64444167,5084252,chr20,tig00000017,unique
59115028,59133392,2697529,2679649,64444167,5084252,chr20,tig00000017,unique
59149939,59211729,2663712,2604055,64444167,5084252,chr20,tig00000017,unique
59219683,59233016,2597078,2584151,64444167,5084252,chr20,tig00000017,unique
59267989,59284377,2551413,2535516,64444167,5084252,chr20,tig00000017,unique
59293040,59309928,2527202,2510783,64444167,5084252,chr20,tig00000017,unique
59328151,59332296,2492834,2488785,64444167,5084252,chr20,tig00000017,unique
59334736,59384143,2486723,2438989,64444167,5084252,chr20,tig00000017,unique
59420170,59433543,2404927,2392028,64444167,5084252,chr20,tig00000017,unique
59463818,59480173,2362958,2347180,64444167,5084252,chr20,tig00000017,unique
59494485,59525650,2333835,2303869,64444167,5084252,chr20,tig00000017,unique
59534693,59543162,2295569,2287383,64444167,5084252,chr20,tig00000017,unique
59543816,59552402,2287054,2278677,64444167,5084252,chr20,tig00000017,unique
59583377,59597823,2249057,2235144,64444167,5084252,chr20,tig00000017,unique
59598557,59619107,2234440,2214714,64444167,5084252,chr20,tig00000017,unique
59626924,59639035,2207367,2195593,64444167,5084252,chr20,tig00000017,unique
59656252,59697575,2179722,2139800,64444167,5084252,chr20,tig00000017,unique
59716241,59795447,2121811,2045090,64444167,5084252,chr20,tig00000017,unique
59800394,59840260,2040728,2002073,64444167,5084252,chr20,tig00000017,unique
59840447,59845185,2002058,1997453,64444167,5084252,chr20,tig00000017,unique
59845328,59876376,1997431,1967173,64444167,5084252,chr20,tig00000017,unique
59879977,59900604,1963734,1943789,64444167,5084252,chr20,tig00000017,unique
59901826,59930033,1942721,1915256,64444167,5084252,chr20,tig00000017,unique
59967844,59976531,1879752,1871287,64444167,5084252,chr20,tig00000017,unique
