ref_start,ref_end,query_start,query_end,ref_length,query_length,ref,query,tag,alignment_length
10866706,10933515,5018397,5084623,64444167,6404681,chr20,tig00000017,unique,45710241
10933665,10942006,5084700,5092965,64444167,6404681,chr20,tig00000017,unique,45710241
10942138,10958799,5092980,5109440,64444167,6404681,chr20,tig00000017,unique,45710241
10958799,10973871,5109822,5124747,64444167,6404681,chr20,tig00000017,unique,45710241
10973999,10977946,5124748,5128606,64444167,6404681,chr20,tig00000017,unique,45710241
10977952,11009493,5129026,5160269,64444167,6404681,chr20,tig00000017,unique,45710241
11009488,11012080,5160652,5163225,64444167,6404681,chr20,tig00000017,unique,45710241
11012491,11081649,5163315,5231866,64444167,6404681,chr20,tig00000017,unique,45710241
11081925,11136702,5231943,5286048,64444167,6404681,chr20,tig00000017,unique,45710241
11137527,11177532,5286764,5326399,64444167,6404681,chr20,tig00000017,unique,45710241
11179420,11181977,5327977,5330495,64444167,6404681,chr20,tig00000017,unique,45710241
11184977,11203972,5333154,5351944,64444167,6404681,chr20,tig00000017,unique,45710241
11204246,11230320,5352082,5377919,64444167,6404681,chr20,tig00000017,unique,45710241
11231018,11300923,5378082,5447288,64444167,6404681,chr20,tig00000017,unique,45710241
11300936,11310038,5447430,5456476,64444167,6404681,chr20,tig00000017,unique,45710241
11310255,11478003,5456535,5622649,64444167,6404681,chr20,tig00000017,unique,45710241
11478789,11497184,5622721,5640824,64444167,6404681,chr20,tig00000017,unique,45710241
11496955,11540258,5641523,5684180,64444167,6404681,chr20,tig00000017,unique,45710241
11540586,11614306,5684225,5757007,64444167,6404681,chr20,tig00000017,unique,45710241
11614621,11663880,5757200,5805869,64444167,6404681,chr20,tig00000017,unique,45710241
11664075,11695094,5805877,5836552,64444167,6404681,chr20,tig00000017,unique,45710241
11695968,11711870,5836567,5852328,64444167,6404681,chr20,tig00000017,unique,45710241
11711870,11721977,5852418,5862446,64444167,6404681,chr20,tig00000017,unique,45710241
11722132,11799778,5862517,5939472,64444167,6404681,chr20,tig00000017,unique,45710241
11805911,11841785,5945031,5980559,64444167,6404681,chr20,tig00000017,unique,45710241
11841931,11942036,5980615,6079579,64444167,6404681,chr20,tig00000017,unique,45710241
11942225,11949597,6079584,6086869,64444167,6404681,chr20,tig00000017,unique,45710241
11949765,11954812,6086911,6091913,64444167,6404681,chr20,tig00000017,unique,45710241
11955136,12056252,6091913,6191764,64444167,6404681,chr20,tig00000017,unique,45710241
12056442,12128328,6191823,6262989,64444167,6404681,chr20,tig00000017,unique,45710241
12128483,12264056,6263010,6397197,64444167,6404681,chr20,tig00000017,unique,45710241
12267688,12271795,6400627,6404681,64444167,6404681,chr20,tig00000017,unique,45710241
12370671,12453486,1,82015,64444167,5366763,chr20,tig00000022,unique,45710241
12453767,12455147,82016,83389,64444167,5366763,chr20,tig00000022,unique,45710241
12461054,12466379,88036,93272,64444167,5366763,chr20,tig00000022,unique,45710241
12466547,12475522,93311,102132,64444167,5366763,chr20,tig00000022,unique,45710241
12475528,12512646,102790,139447,64444167,5366763,chr20,tig00000022,unique,45710241
12512840,12541933,139624,168487,64444167,5366763,chr20,tig00000022,unique,45710241
12542824,12546379,168890,172364,64444167,5366763,chr20,tig00000022,unique,45710241
12546362,12646557,173023,272243,64444167,5366763,chr20,tig00000022,unique,45710241
12646810,12775029,272287,399089,64444167,5366763,chr20,tig00000022,unique,45710241
12775236,12802251,399121,425841,64444167,5366763,chr20,tig00000022,unique,45710241
12802861,12837517,426198,460335,64444167,5366763,chr20,tig00000022,unique,45710241
12844604,12853729,467110,476187,64444167,5366763,chr20,tig00000022,unique,45710241
12853949,12869256,476189,491380,64444167,5366763,chr20,tig00000022,unique,45710241
12869265,12918915,491501,540526,64444167,5366763,chr20,tig00000022,unique,45710241
12919318,12942344,540588,563377,64444167,5366763,chr20,tig00000022,unique,45710241
12942571,12985939,563510,606564,64444167,5366763,chr20,tig00000022,unique,45710241
12986278,12996897,606754,617289,64444167,5366763,chr20,tig00000022,unique,45710241
12997130,13019953,617330,639919,64444167,5366763,chr20,tig00000022,unique,45710241
13020260,13029982,639923,649500,64444167,5366763,chr20,tig00000022,unique,45710241
13030024,13066160,649657,685365,64444167,5366763,chr20,tig00000022,unique,45710241
13079106,13094495,697439,712703,64444167,5366763,chr20,tig00000022,unique,45710241
13094768,13100887,712703,718712,64444167,5366763,chr20,tig00000022,unique,45710241
13100887,13109012,718812,726720,64444167,5366763,chr20,tig00000022,unique,45710241
13109219,13123536,726794,740924,64444167,5366763,chr20,tig00000022,unique,45710241
13123975,13212537,741268,828935,64444167,5366763,chr20,tig00000022,unique,45710241
13213173,13219134,829219,835040,64444167,5366763,chr20,tig00000022,unique,45710241
13219512,13241492,835982,857619,64444167,5366763,chr20,tig00000022,unique,45710241
13241709,13251890,857660,867680,64444167,5366763,chr20,tig00000022,unique,45710241
13251853,13294628,867738,909722,64444167,5366763,chr20,tig00000022,unique,45710241
13295823,13378510,910779,992428,64444167,5366763,chr20,tig00000022,unique,45710241
13378920,13466918,992458,1079172,64444167,5366763,chr20,tig00000022,unique,45710241
13467101,13675402,1079205,1284797,64444167,5366763,chr20,tig00000022,unique,45710241
13679674,13721656,1288571,1329945,64444167,5366763,chr20,tig00000022,unique,45710241
13723499,13749285,1332078,1357606,64444167,5366763,chr20,tig00000022,unique,45710241
13753162,13877120,1360978,1483142,64444167,5366763,chr20,tig00000022,unique,45710241
13878323,13908222,1483149,1512751,64444167,5366763,chr20,tig00000022,unique,45710241
13908441,13930301,1512745,1534350,64444167,5366763,chr20,tig00000022,unique,45710241
13934323,13951617,1539391,1556522,64444167,5366763,chr20,tig00000022,unique,45710241
13951347,13986932,1561246,1596422,64444167,5366763,chr20,tig00000022,unique,45710241
13987240,14000335,1596547,1609414,64444167,5366763,chr20,tig00000022,unique,45710241
14000661,14033352,1609496,1641794,64444167,5366763,chr20,tig00000022,unique,45710241
14034124,14153463,1641823,1760020,64444167,5366763,chr20,tig00000022,unique,45710241
14153728,14181392,1760155,1787477,64444167,5366763,chr20,tig00000022,unique,45710241
14184470,14189077,1790177,1794762,64444167,5366763,chr20,tig00000022,unique,45710241
14189410,14193001,1794763,1798290,64444167,5366763,chr20,tig00000022,unique,45710241
14193845,14204139,1799016,1809193,64444167,5366763,chr20,tig00000022,unique,45710241
14204216,14205773,1809442,1810988,64444167,5366763,chr20,tig00000022,unique,45710241
14205604,14214027,1810989,1819346,64444167,5366763,chr20,tig00000022,unique,45710241
14214027,14226515,1819469,1831712,64444167,5366763,chr20,tig00000022,unique,45710241
14226616,14273129,1831712,1877795,64444167,5366763,chr20,tig00000022,unique,45710241
14273797,14296628,1878324,1900964,64444167,5366763,chr20,tig00000022,unique,45710241
14296996,14305409,1900966,1909266,64444167,5366763,chr20,tig00000022,unique,45710241
14306897,14548436,1910318,2149377,64444167,5366763,chr20,tig00000022,unique,45710241
14548749,14558204,2149377,2158739,64444167,5366763,chr20,tig00000022,unique,45710241
14558474,14667074,2158846,2266503,64444167,5366763,chr20,tig00000022,unique,45710241
14670383,14702622,2269264,2301184,64444167,5366763,chr20,tig00000022,unique,45710241
14706054,14718679,2303682,2316165,64444167,5366763,chr20,tig00000022,unique,45710241
14718837,14732610,2316239,2329896,64444167,5366763,chr20,tig00000022,unique,45710241
14732781,14862716,2329948,2458417,64444167,5366763,chr20,tig00000022,unique,45710241
14862716,14914848,2458754,2510418,64444167,5366763,chr20,tig00000022,unique,45710241
14914939,14969118,2510417,2564191,64444167,5366763,chr20,tig00000022,unique,45710241
14969386,15068506,2564316,2662180,64444167,5366763,chr20,tig00000022,unique,45710241
15068622,15107027,2662180,2700209,64444167,5366763,chr20,tig00000022,unique,45710241
15123773,15167131,2716191,2759006,64444167,5366763,chr20,tig00000022,unique,45710241
15167317,15276504,2759093,2867237,64444167,5366763,chr20,tig00000022,unique,45710241
15276728,15306084,2867262,2896337,64444167,5366763,chr20,tig00000022,unique,45710241
15307145,15340448,2896986,2930010,64444167,5366763,chr20,tig00000022,unique,45710241
15340652,15378921,2930010,2967841,64444167,5366763,chr20,tig00000022,unique,45710241
15379034,15398872,2967841,2987509,64444167,5366763,chr20,tig00000022,unique,45710241
15399932,15445414,2987509,3032321,64444167,5366763,chr20,tig00000022,unique,45710241
15445549,15454649,3032344,3041320,64444167,5366763,chr20,tig00000022,unique,45710241
15455825,15489951,3042270,3075882,64444167,5366763,chr20,tig00000022,unique,45710241
15490705,15496505,3076065,3081744,64444167,5366763,chr20,tig00000022,unique,45710241
15496505,15507453,3082151,3092937,64444167,5366763,chr20,tig00000022,unique,45710241
15507462,15578640,3092872,3163444,64444167,5366763,chr20,tig00000022,unique,45710241
15578585,15590185,3163443,3174908,64444167,5366763,chr20,tig00000022,unique,45710241
15590468,15610389,3174908,3194578,64444167,5366763,chr20,tig00000022,unique,45710241
15610547,15715340,3194639,3298232,64444167,5366763,chr20,tig00000022,unique,45710241
15715621,15730892,3298257,3313446,64444167,5366763,chr20,tig00000022,unique,45710241
15731755,15746562,3313480,3328209,64444167,5366763,chr20,tig00000022,unique,45710241
15746692,15768571,3328209,3349847,64444167,5366763,chr20,tig00000022,unique,45710241
15768847,15794881,3349848,3375600,64444167,5366763,chr20,tig00000022,unique,45710241
15795589,15834840,3375981,3414852,64444167,5366763,chr20,tig00000022,unique,45710241
15835016,15879013,3414894,3458393,64444167,5366763,chr20,tig00000022,unique,45710241
15879320,15899964,3458398,3478758,64444167,5366763,chr20,tig00000022,unique,45710241
15900085,16041382,3478759,3618389,64444167,5366763,chr20,tig00000022,unique,45710241
16041737,16081975,3618393,3658083,64444167,5366763,chr20,tig00000022,unique,45710241
16082462,16214380,3658407,3788890,64444167,5366763,chr20,tig00000022,unique,45710241
16214916,16227204,3789044,3801114,64444167,5366763,chr20,tig00000022,unique,45710241
16228476,16237555,3802009,3810905,64444167,5366763,chr20,tig00000022,unique,45710241
16237641,16240827,3811472,3814604,64444167,5366763,chr20,tig00000022,unique,45710241
16241341,16259286,3814604,3832083,64444167,5366763,chr20,tig00000022,unique,45710241
16260388,16284398,3834766,3858325,64444167,5366763,chr20,tig00000022,unique,45710241
16284556,16290559,3858373,3864290,64444167,5366763,chr20,tig00000022,unique,45710241
16290646,16295775,3864449,3869522,64444167,5366763,chr20,tig00000022,unique,45710241
16296402,16317057,3869523,3890012,64444167,5366763,chr20,tig00000022,unique,45710241
16319986,16345506,3892674,3917912,64444167,5366763,chr20,tig00000022,unique,45710241
16348613,16361273,3920642,3933107,64444167,5366763,chr20,tig00000022,unique,45710241
16361704,16488686,3933306,4058783,64444167,5366763,chr20,tig00000022,unique,45710241
16489039,16519086,4058825,4088499,64444167,5366763,chr20,tig00000022,unique,45710241
16519353,16525751,4088499,4094803,64444167,5366763,chr20,tig00000022,unique,45710241
16526696,16543435,4095598,4112123,64444167,5366763,chr20,tig00000022,unique,45710241
16543650,16550593,4112145,4118996,64444167,5366763,chr20,tig00000022,unique,45710241
16550716,16598432,4119002,4165838,64444167,5366763,chr20,tig00000022,unique,45710241
16598021,16600364,4166135,4168417,64444167,5366763,chr20,tig00000022,unique,45710241
16600589,16647488,4168425,4214684,64444167,5366763,chr20,tig00000022,unique,45710241
16647843,16692209,4214959,4258796,64444167,5366763,chr20,tig00000022,unique,45710241
16692349,16696921,4258805,4263308,64444167,5366763,chr20,tig00000022,unique,45710241
16697316,16793589,4263497,4358702,64444167,5366763,chr20,tig00000022,unique,45710241
16793775,16894396,4358779,4458459,64444167,5366763,chr20,tig00000022,unique,45710241
16894386,16924864,4458778,4488861,64444167,5366763,chr20,tig00000022,unique,45710241
16925135,17039343,4488935,4601639,64444167,5366763,chr20,tig00000022,unique,45710241
17040663,17065751,4602766,4627595,64444167,5366763,chr20,tig00000022,unique,45710241
17068381,17081307,4629650,4642451,64444167,5366763,chr20,tig00000022,unique,45710241
17085087,17118264,4646011,4678930,64444167,5366763,chr20,tig00000022,unique,45710241
17123178,17129381,4683182,4689236,64444167,5366763,chr20,tig00000022,unique,45710241
17130073,17327592,4689729,4885549,64444167,5366763,chr20,tig00000022,unique,45710241
17327747,17330831,4885606,4888662,64444167,5366763,chr20,tig00000022,unique,45710241
17331173,17335180,4888663,4892629,64444167,5366763,chr20,tig00000022,unique,45710241
17335304,17356020,4892758,4913115,64444167,5366763,chr20,tig00000022,unique,45710241
17356547,17417473,4913196,4973613,64444167,5366763,chr20,tig00000022,unique,45710241
17417616,17479244,4973690,5034468,64444167,5366763,chr20,tig00000022,unique,45710241
17483902,17493903,5038351,5048195,64444167,5366763,chr20,tig00000022,unique,45710241
17494220,17523990,5048266,5077469,64444167,5366763,chr20,tig00000022,unique,45710241
17524248,17568191,5077497,5120820,64444167,5366763,chr20,tig00000022,unique,45710241
17573535,17576357,5125966,5128754,64444167,5366763,chr20,tig00000022,unique,45710241
17576472,17615111,5128772,5166872,64444167,5366763,chr20,tig00000022,unique,45710241
17615491,17639677,5166924,5190290,64444167,5366763,chr20,tig00000022,unique,45710241
17639786,17653032,5190293,5203157,64444167,5366763,chr20,tig00000022,unique,45710241
17665206,17681238,5214969,5230731,64444167,5366763,chr20,tig00000022,unique,45710241
17681384,17693343,5230731,5242487,64444167,5366763,chr20,tig00000022,unique,45710241
17694388,17735130,5242501,5282402,64444167,5366763,chr20,tig00000022,unique,45710241
17735567,17748516,5282426,5295184,64444167,5366763,chr20,tig00000022,unique,45710241
17749298,17779862,5295537,5325492,64444167,5366763,chr20,tig00000022,unique,45710241
17800333,17819465,5345332,5363779,64444167,5366763,chr20,tig00000022,unique,45710241
57730647,57779982,3,48392,64444167,4124521,chr20,tig00000027,unique,45710241
57780364,57791675,48542,59668,64444167,4124521,chr20,tig00000027,unique,45710241
57792348,57800866,59857,68248,64444167,4124521,chr20,tig00000027,unique,45710241
57801338,57861586,68378,127587,64444167,4124521,chr20,tig00000027,unique,45710241
57861972,57866318,127811,132098,64444167,4124521,chr20,tig00000027,unique,45710241
57866346,57871638,132421,137597,64444167,4124521,chr20,tig00000027,unique,45710241
57871954,57876313,137725,142022,64444167,4124521,chr20,tig00000027,unique,45710241
57876514,57904646,142150,169634,64444167,4124521,chr20,tig00000027,unique,45710241
57906499,57927993,171340,192454,64444167,4124521,chr20,tig00000027,unique,45710241
57927993,57965797,192698,229825,64444167,4124521,chr20,tig00000027,unique,45710241
57965932,57975070,229848,238846,64444167,4124521,chr20,tig00000027,unique,45710241
57975079,57979553,239914,244322,64444167,4124521,chr20,tig00000027,unique,45710241
57979645,58003436,244322,267668,64444167,4124521,chr20,tig00000027,unique,45710241
58003200,58007688,268588,273033,64444167,4124521,chr20,tig00000027,unique,45710241
58009805,58020744,274960,285677,64444167,4124521,chr20,tig00000027,unique,45710241
58021072,58032292,285815,296857,64444167,4124521,chr20,tig00000027,unique,45710241
58032423,58084253,296884,348129,64444167,4124521,chr20,tig00000027,unique,45710241
58084451,58093432,348222,357058,64444167,4124521,chr20,tig00000027,unique,45710241
58097021,58157473,360743,420416,64444167,4124521,chr20,tig00000027,unique,45710241
58157645,58160321,420460,423103,64444167,4124521,chr20,tig00000027,unique,45710241
58160446,58196906,423110,458913,64444167,4124521,chr20,tig00000027,unique,45710241
58196907,58205137,460761,468822,64444167,4124521,chr20,tig00000027,unique,45710241
58208137,58209002,471463,472320,64444167,4124521,chr20,tig00000027,unique,45710241
58213797,58231854,476875,494487,64444167,4124521,chr20,tig00000027,unique,45710241
58231989,58250064,494500,512115,64444167,4124521,chr20,tig00000027,unique,45710241
58250081,58260857,512385,523021,64444167,4124521,chr20,tig00000027,unique,45710241
58261168,58279511,523073,541044,64444167,4124521,chr20,tig00000027,unique,45710241
58279691,58320435,541138,581074,64444167,4124521,chr20,tig00000027,unique,45710241
58321092,58334398,581537,594700,64444167,4124521,chr20,tig00000027,unique,45710241
58335514,58403985,595650,662743,64444167,4124521,chr20,tig00000027,unique,45710241
58404237,58413698,662880,672221,64444167,4124521,chr20,tig00000027,unique,45710241
58416429,58435711,676109,695063,64444167,4124521,chr20,tig00000027,unique,45710241
58435711,58480366,695574,739373,64444167,4124521,chr20,tig00000027,unique,45710241
58480521,58520328,739373,778168,64444167,4124521,chr20,tig00000027,unique,45710241
58520328,58528492,779206,787150,64444167,4124521,chr20,tig00000027,unique,45710241
58528631,58542334,787291,800903,64444167,4124521,chr20,tig00000027,unique,45710241
58542478,58548915,800903,807213,64444167,4124521,chr20,tig00000027,unique,45710241
58551851,58688677,809908,943415,64444167,4124521,chr20,tig00000027,unique,45710241
58695006,58704924,950417,960038,64444167,4124521,chr20,tig00000027,unique,45710241
58718145,58780657,972608,1033993,64444167,4124521,chr20,tig00000027,unique,45710241
58780873,58793103,1034083,1045951,64444167,4124521,chr20,tig00000027,unique,45710241
58796447,58830713,1049438,1083001,64444167,4124521,chr20,tig00000027,unique,45710241
58837720,58931484,1090017,1181605,64444167,4124521,chr20,tig00000027,unique,45710241
58931484,58953167,1181724,1203091,64444167,4124521,chr20,tig00000027,unique,45710241
58953574,58980977,1203325,1230230,64444167,4124521,chr20,tig00000027,unique,45710241
58981180,59133392,1230255,1380000,64444167,4124521,chr20,tig00000027,unique,45710241
59133396,59138452,1380193,1385190,64444167,4124521,chr20,tig00000027,unique,45710241
59138667,59189966,1385222,1435767,64444167,4124521,chr20,tig00000027,unique,45710241
59190722,59204500,1435786,1449251,64444167,4124521,chr20,tig00000027,unique,45710241
59204714,59236705,1449324,1480850,64444167,4124521,chr20,tig00000027,unique,45710241
59237749,59283934,1481272,1526646,64444167,4124521,chr20,tig00000027,unique,45710241
59284119,59318767,1526681,1560834,64444167,4124521,chr20,tig00000027,unique,45710241
59319178,59327158,1560837,1568635,64444167,4124521,chr20,tig00000027,unique,45710241
59329486,59349194,1570439,1589875,64444167,4124521,chr20,tig00000027,unique,45710241
59349436,59361236,1589910,1601374,64444167,4124521,chr20,tig00000027,unique,45710241
59362844,59384480,1602452,1623716,64444167,4124521,chr20,tig00000027,unique,45710241
59384921,59393267,1624061,1632234,64444167,4124521,chr20,tig00000027,unique,45710241
59398378,59445244,1636679,1682375,64444167,4124521,chr20,tig00000027,unique,45710241
59450511,59486669,1687380,1722428,64444167,4124521,chr20,tig00000027,unique,45710241
59488097,59546087,1723804,1780834,64444167,4124521,chr20,tig00000027,unique,45710241
59546600,59570862,1781010,1804767,64444167,4124521,chr20,tig00000027,unique,45710241
59571542,59575461,1804790,1808628,64444167,4124521,chr20,tig00000027,unique,45710241
59579765,59583334,1812638,1816139,64444167,4124521,chr20,tig00000027,unique,45710241
59583624,59594064,1816139,1826354,64444167,4124521,chr20,tig00000027,unique,45710241
59594347,59672009,1826420,1902929,64444167,4124521,chr20,tig00000027,unique,45710241
59675158,59855964,1905782,2083975,64444167,4124521,chr20,tig00000027,unique,45710241
59856410,59864799,2084050,2092351,64444167,4124521,chr20,tig00000027,unique,45710241
59865879,59886929,2093783,2114690,64444167,4124521,chr20,tig00000027,unique,45710241
59887849,59908938,2114784,2135611,64444167,4124521,chr20,tig00000027,unique,45710241
59909114,59932753,2135666,2159144,64444167,4124521,chr20,tig00000027,unique,45710241
59933569,59939114,2159758,2164998,64444167,4124521,chr20,tig00000027,unique,45710241
59939812,59948749,2165499,2174021,64444167,4124521,chr20,tig00000027,unique,45710241
59948882,59966444,2174032,2191154,64444167,4124521,chr20,tig00000027,unique,45710241
59967197,60027061,2191549,2250439,64444167,4124521,chr20,tig00000027,unique,45710241
60027242,60048572,2250489,2271485,64444167,4124521,chr20,tig00000027,unique,45710241
60048875,60087841,2271569,2309921,64444167,4124521,chr20,tig00000027,unique,45710241
60087935,60117882,2309921,2339323,64444167,4124521,chr20,tig00000027,unique,45710241
60118069,60137605,2339350,2358665,64444167,4124521,chr20,tig00000027,unique,45710241
60139674,60211146,2360024,2430731,64444167,4124521,chr20,tig00000027,unique,45710241
60211402,60225110,2430868,2444411,64444167,4124521,chr20,tig00000027,unique,45710241
60231355,60287378,2450392,2505479,64444167,4124521,chr20,tig00000027,unique,45710241
60287529,60314982,2505502,2532418,64444167,4124521,chr20,tig00000027,unique,45710241
60314982,60344203,2533361,2561932,64444167,4124521,chr20,tig00000027,unique,45710241
60346163,60563572,2563629,2777765,64444167,4124521,chr20,tig00000027,unique,45710241
60563932,60677200,2777814,2889532,64444167,4124521,chr20,tig00000027,unique,45710241
60677736,60764350,2890140,2975726,64444167,4124521,chr20,tig00000027,unique,45710241
60767396,60785630,2978522,2996461,64444167,4124521,chr20,tig00000027,unique,45710241
60785812,60790443,2996510,3001074,64444167,4124521,chr20,tig00000027,unique,45710241
60792072,60853510,3002582,3063240,64444167,4124521,chr20,tig00000027,unique,45710241
60853743,60913718,3063343,3122311,64444167,4124521,chr20,tig00000027,unique,45710241
60913978,60991957,3122350,3199077,64444167,4124521,chr20,tig00000027,unique,45710241
60992317,61029112,3199114,3235319,64444167,4124521,chr20,tig00000027,unique,45710241
61036295,61140017,3242155,3344112,64444167,4124521,chr20,tig00000027,unique,45710241
61140682,61143746,3344534,3347526,64444167,4124521,chr20,tig00000027,unique,45710241
61143914,61148021,3347886,3351903,64444167,4124521,chr20,tig00000027,unique,45710241
61148336,61152957,3352007,3356588,64444167,4124521,chr20,tig00000027,unique,45710241
61153119,61163279,3356638,3366572,64444167,4124521,chr20,tig00000027,unique,45710241
61163400,61189753,3366706,3392737,64444167,4124521,chr20,tig00000027,unique,45710241
61190430,61196982,3393074,3399488,64444167,4124521,chr20,tig00000027,unique,45710241
61197151,61237291,3399594,3439066,64444167,4124521,chr20,tig00000027,unique,45710241
61237406,61266017,3439088,3467027,64444167,4124521,chr20,tig00000027,unique,45710241
61272878,61280093,3473901,3480872,64444167,4124521,chr20,tig00000027,unique,45710241
61289718,61304270,3489573,3503763,64444167,4124521,chr20,tig00000027,unique,45710241
61304579,61329445,3503845,3528256,64444167,4124521,chr20,tig00000027,unique,45710241
61337299,61350581,3537574,3550498,64444167,4124521,chr20,tig00000027,unique,45710241
61353604,61376102,3553790,3575692,64444167,4124521,chr20,tig00000027,unique,45710241
61377090,61383884,3577181,3583860,64444167,4124521,chr20,tig00000027,unique,45710241
61389793,61399123,3589859,3598898,64444167,4124521,chr20,tig00000027,unique,45710241
61399446,61422955,3598901,3621876,64444167,4124521,chr20,tig00000027,unique,45710241
61423518,61427161,3622053,3625590,64444167,4124521,chr20,tig00000027,unique,45710241
61430223,61434415,3628424,3632523,64444167,4124521,chr20,tig00000027,unique,45710241
61435312,61444270,3632943,3641783,64444167,4124521,chr20,tig00000027,unique,45710241
61444270,61475680,3642178,3673098,64444167,4124521,chr20,tig00000027,unique,45710241
61475681,61479445,3673346,3677037,64444167,4124521,chr20,tig00000027,unique,45710241
61479808,61486617,3677092,3683801,64444167,4124521,chr20,tig00000027,unique,45710241
61487611,61512660,3684258,3708966,64444167,4124521,chr20,tig00000027,unique,45710241
61512941,61524949,3708988,3720580,64444167,4124521,chr20,tig00000027,unique,45710241
61525550,61546285,3720662,3740895,64444167,4124521,chr20,tig00000027,unique,45710241
61546289,61554700,3741007,3749244,64444167,4124521,chr20,tig00000027,unique,45710241
61554956,61563130,3749365,3757347,64444167,4124521,chr20,tig00000027,unique,45710241
61563239,61586121,3757350,3779840,64444167,4124521,chr20,tig00000027,unique,45710241
61586213,61620206,3779840,3813250,64444167,4124521,chr20,tig00000027,unique,45710241
61621967,61645990,3814612,3838114,64444167,4124521,chr20,tig00000027,unique,45710241
61654926,61678167,3845818,3868437,64444167,4124521,chr20,tig00000027,unique,45710241
61678454,61727627,3868602,3916534,64444167,4124521,chr20,tig00000027,unique,45710241
61727839,61744504,3916573,3932733,64444167,4124521,chr20,tig00000027,unique,45710241
61744602,61752492,3932733,3940505,64444167,4124521,chr20,tig00000027,unique,45710241
61763598,61784433,3950768,3971063,64444167,4124521,chr20,tig00000027,unique,45710241
61785055,61795159,3971259,3981103,64444167,4124521,chr20,tig00000027,unique,45710241
61795159,61811379,3981401,3997184,64444167,4124521,chr20,tig00000027,unique,45710241
61811643,61823356,3997214,4008713,64444167,4124521,chr20,tig00000027,unique,45710241
61823228,61846157,4009374,4031742,64444167,4124521,chr20,tig00000027,unique,45710241
61854994,61869404,4039583,4053458,64444167,4124521,chr20,tig00000027,unique,45710241
47377303,47391617,1687338,1701182,64444167,1761030,chr20,tig00000003,unique,45704279
45657551,45712555,8769,63200,64444167,1761030,chr20,tig00000003,unique,45703786
46165887,46206290,502897,542536,64444167,1761030,chr20,tig00000003,unique,45703393
47405608,47417349,1714253,1725823,64444167,1761030,chr20,tig00000003,unique,45703096
46527307,46555388,854661,882435,64444167,1761030,chr20,tig00000003,unique,45700727
46236621,46271032,571062,604860,64444167,1761030,chr20,tig00000003,unique,45699970
45773919,45821293,123145,169594,64444167,1761030,chr20,tig00000003,unique,45698148
46015858,46053874,357251,394391,64444167,1761030,chr20,tig00000003,unique,45696623
47399884,47405390,1708826,1714164,64444167,1761030,chr20,tig00000003,unique,45696564
46694912,46715976,1019876,1040571,64444167,1761030,chr20,tig00000003,unique,45696100
46979478,46994458,1299779,1314659,64444167,1761030,chr20,tig00000003,unique,45694679
46963438,46978795,1284549,1299726,64444167,1761030,chr20,tig00000003,unique,45694246
46716735,46731794,1040577,1055470,64444167,1761030,chr20,tig00000003,unique,45691217
47342969,47344145,1653890,1655050,64444167,1761030,chr20,tig00000003,unique,45690255
46643363,46656292,969042,981812,64444167,1761030,chr20,tig00000003,unique,45687250
46779842,46789480,1102323,1111813,64444167,1761030,chr20,tig00000003,unique,45687157
45851260,45884808,198279,231244,64444167,1761030,chr20,tig00000003,unique,45686529
45956613,45985781,299591,328204,64444167,1761030,chr20,tig00000003,unique,45686190
45986033,46012582,328217,354132,64444167,1761030,chr20,tig00000003,unique,45684365
46331975,46348254,664096,680001,64444167,1761030,chr20,tig00000003,unique,45684158
45739247,45771849,89898,121556,64444167,1761030,chr20,tig00000003,unique,45681951
46887682,46892118,1210505,1214834,64444167,1761030,chr20,tig00000003,unique,45681613
46146115,46165399,483930,502814,64444167,1761030,chr20,tig00000003,unique,45681469
46555518,46562074,882451,888846,64444167,1761030,chr20,tig00000003,unique,45679623
46368800,46377907,699351,708262,64444167,1761030,chr20,tig00000003,unique,45678556
46639522,46643028,965562,969009,64444167,1761030,chr20,tig00000003,unique,45677466
46360258,46368604,691191,699351,64444167,1761030,chr20,tig00000003,unique,45677413
46206953,46219804,542849,555359,64444167,1761030,chr20,tig00000003,unique,45676955
45911651,45933073,256351,277485,64444167,1761030,chr20,tig00000003,unique,45676722
46220373,46231907,555442,566717,64444167,1761030,chr20,tig00000003,unique,45676465
46348410,46353772,680175,685389,64444167,1761030,chr20,tig00000003,unique,45673597
46130263,46141394,468792,479634,64444167,1761030,chr20,tig00000003,unique,45672602
46232042,46236381,566718,570992,64444167,1761030,chr20,tig00000003,unique,45669663
45933334,45946269,277526,290101,64444167,1761030,chr20,tig00000003,unique,45668743
45714396,45730764,64764,81019,64444167,1761030,chr20,tig00000003,unique,45666000
45824073,45836328,172034,183977,64444167,1761030,chr20,tig00000003,unique,45664294
45836575,45847564,184025,194706,64444167,1761030,chr20,tig00000003,unique,45663539
45897247,45905560,242595,250714,64444167,1761030,chr20,tig00000003,unique,45662965
45946448,45952205,290270,295917,64444167,1761030,chr20,tig00000003,unique,45661935
45905845,45910778,250739,255573,64444167,1761030,chr20,tig00000003,unique,45660039
45885189,45891173,231284,237138,64444167,1761030,chr20,tig00000003,unique,45659889
45730873,45739247,81024,89272,64444167,1761030,chr20,tig00000003,unique,45658223
45893634,45896896,239318,242494,64444167,1761030,chr20,tig00000003,unique,45657578
36826377,36929914,101661,202993,64444167,207906,chr20,tig00000137,unique,36828253
36956239,36969489,9873,22873,64444167,162186,chr20,tig00000141,unique,36828253
